BillNo,Sn,ArriveDate,RecordDate
QZ0042403,776,980311,980428
QZ0042161,777,980311,980428
QZ0041894,778,980311,980428
QZ0042030,779,980311,980428
QZ0042388,780,980311,980428
QZ0041872,781,980311,980428
QZ0042054,782,980311,980428
QZ0041875,783,980311,980428
QZ0042128,784,980311,980428
QZ0042127,785,980311,980428
QZ0041871,786,980311,980428
QZ0042121,788,980311,980428
QZ0042117,789,980311,980428
QZ0042120,790,980311,980428
QZ0042118,791,980311,980428
QZ0042106,792,980311,980428
QZ0042138,793,980311,980428
QZ0042040,794,980311,980428
QZ0042126,795,980311,980428
QZ0042125,796,980311,980428
QZ0042124,797,980311,980428
QZ0042119,798,980311,980428
QZ0041876,799,980311,980428
QZ0042084,801,980311,980428
QZ0042092,802,980311,980428
QZ0042093,803,980311,980428
QZ0042036,804,980311,980428
QZ0042111,805,980311,980428
QZ0042114,806,980311,980429
QZ0041870,807,980311,980429
QZ0042042,808,980311,980429
QZ0042047,809,980311,980429
QZ0042122,810,980311,980429
QZ0042089,811,980311,980429
QZ0042091,812,980311,980429
QZ0042096,813,980311,980429
QZ0042103,814,980311,980429
QZ0042101,815,980311,980429
QZ0042085,816,980311,980429
QZ0042102,817,980311,980429
QZ0042090,818,980311,980429
QZ0042083,819,980311,980429
QZ0042095,820,980311,980429
QZ0042104,821,980311,980429
QZ0042401,822,980311,980429
QZ0042315,823,980311,980429
QZ0042320,824,980311,980429
QZ0042324,825,980311,980429
QZ0042323,826,980311,980429
QZ0042321,827,980311,980429
QZ0042319,828,980311,980429
QZ0042322,829,980311,980429
QZ0042317,830,980311,980429
QZ0042340,831,980311,980429
QZ0042339,832,980311,980429
QZ0042338,833,980311,980429
QZ0042327,834,980311,980429
QZ0042329,835,980311,980429
QZ0042330,836,980311,980429
QZ0041997,837,980311,980429
QZ0042384,838,980311,980429
QZ0042385,839,980311,980429
QZ0042383,840,980311,980429
QZ0042381,841,980311,980429
QZ0042402,842,980311,980429
QZ0041954,843,980311,980429
QZ0041952,844,980311,980429
QZ0041832,845,980311,980429
QZ0042078,846,980311,980429
QZ0042073,847,980311,980429
QZ0042075,848,980311,980429
QZ0042076,849,980311,980429
QZ0042074,850,980311,980429
QZ0042081,851,980311,980429
QZ0042072,852,980311,980429
QZ0042079,853,980311,980429
QZ0042028,854,980311,980429
QZ0041998,855,980311,980429
QZ0041963,856,980311,980429
QZ0041974,857,980311,980429
QZ0042369,858,980311,980429
QZ0041860,859,980311,980429
QZ0041980,860,980311,980429
QZ0041953,861,980311,980429
QZ0042344,862,980311,980429
QZ0042348,863,980311,980429
QZ0042349,864,980311,980429
QZ0042345,865,980311,980429
QZ0042346,866,980311,980429
QZ0042240,867,980311,980429
QZ0042234,868,980311,980429
QZ0042232,869,980311,980429
QZ0042236,870,980311,980429
QZ0042235,871,980311,980429
QZ0042233,872,980311,980429
QZ0042238,873,980311,980429
QZ0042239,874,980311,980429
QZ0042242,875,980311,980429
QZ0042226,876,980311,980429
QZ0042228,877,980311,980429
QZ0042227,878,980311,980429
QZ0042256,879,980311,980429
QZ0042255,880,980311,980429
QZ0042264,881,980311,980429
QZ0042249,882,980311,980429
QZ0042250,883,980311,980429
QZ0042251,884,980311,980429
QZ0042248,885,980311,980429
QZ0042245,886,980311,980429
QZ0042259,887,980311,980429
QZ0042247,888,980311,980429
QZ0042229,889,980311,980429
QZ0042237,890,980311,980429
QZ0042230,891,980311,980429
QZ0042328,892,980311,980429
QZ0042363,893,980311,980429
QZ0042362,894,980311,980429
QZ0042367,895,980311,980429
QZ0042365,896,980311,980429
QZ0042366,897,980311,980429
QZ0042364,898,980311,980429
QZ0042361,899,980311,980429
QZ0042015,900,980312,980429
QZ0041852,901,980312,980429
QZ0042018,902,980312,980429
QZ0042355,903,980312,980429
QZ0041268,904,980312,980429
QZ0041973,905,980312,980429
QZ0041995,906,980312,980429
QZ0041913,907,980312,980429
QZ0041942,908,980312,980429
QZ0042397,909,980312,980429
QZ0042141,910,980312,980429
QZ0042131,911,980312,980429
QZ0042045,912,980312,980429
QZ0042112,913,980312,980429
QZ0041845,914,980312,980429
QZ0042056,915,980312,980429
QZ0042067,916,980312,980429
QZ0042065,917,980312,980429
QZ0042100,918,980312,980429
QZ0042099,919,980312,980429
QZ0042341,920,980312,980429
QZ0042029,921,980312,980429
QZ0042066,922,980312,980429
QZ0042060,923,980312,980429
QZ0042058,924,980312,980429
QZ0042057,925,980312,980429
QZ0042061,926,980312,980429
QZ0042059,927,980312,980429
QZ0042062,928,980312,980429
QZ0042063,929,980312,980429
QZ0042064,930,980312,980429
QZ0042113,931,980312,980429
QZ0042070,932,980312,980429
QZ0042041,933,980312,980429
QZ0042051,934,980312,980429
QZ0042129,935,980312,980429
QZ0041989,936,980312,980429
QZ0041992,937,980312,980429
QZ0041991,938,980312,980429
QZ0041990,939,980312,980429
QZ0042010,940,980312,980429
QZ0042312,941,980312,980429
QZ0042314,942,980312,980429
QZ0042313,943,980312,980429
QZ0042304,944,980312,980429
QZ0042213,945,980312,980429
QZ0042160,946,980312,980429
QZ0042211,947,980312,980429
QZ0042284,948,980312,980429
QZ0042163,949,980312,980429
QZ0042283,950,980312,980429
QZ0042153,951,980312,980429
QZ0042260,952,980312,980429
QZ0042261,953,980312,980429
QZ0042254,954,980312,980429
QZ0042246,955,980312,980429
QZ0042257,956,980312,980429
QZ0042225,957,980312,980429
QZ0042243,958,980312,980429
QZ0042353,959,980312,980429
QZ0041949,960,980312,980429
QZ0041895,968,980331,980507
QZ0041896,969,980331,980507
QZ0041957,970,980331,980507
QZ0042299,971,980331,980507
QZ0042158,972,980331,980507
QZ0042258,961,980313,980507
QZ0041865,962,980313,980507
QZ0042252,963,980313,980507
QZ0042253,964,980313,980507
QZ0042241,965,980313,980507
QZ0041967,966,980317,980507
QZ0042372,967,980324,980507
QZ0041927,973,980331,980507
QZ0041907,974,980331,980507
QZ0041910,975,980331,980507
QZ0042411,976,980415,980507
QZ0042459,977,980415,980507
QZ0042412,978,980415,980507
QZ0042446,979,980415,980507
QZ0042430,980,980415,980507
QZ0042437,981,980415,980507
QZ0042457,982,980416,980507
QZ0042456,983,980416,980507
QZ0042451,984,980416,980507
QZ0042429,985,980416,980507
QZ0042546,986,980402,980507
QZ0042906,987,980421,980507
QZ0042497,988,980422,980507
QZ0042508,989,980422,980507
QZ0042866,990,980422,980507
QZ0043285,991,980422,980507
QZ0042867,992,980422,980507
QZ0042554,993,980422,980507
QZ0042556,994,980422,980507
QZ0042954,995,980422,980507
QZ0042555,996,980422,980507
QZ0042850,997,980422,980507
QZ0042819,998,980422,980507
QZ0042902,999,980423,980507
QZ0042929,1000,980423,980507
QZ0043275,1001,980423,980507
QZ0043299,1002,980423,980507
QZ0043289,1003,980423,980507
QZ0042996,1004,980424,980507
QZ0043160,1005,980424,980507
QZ0042725,1006,980424,980507
QZ0042730,1007,980424,980507
QZ0042731,1008,980424,980507
QZ0042724,1009,980424,980507
QZ0043156,1010,980424,980507
QZ0042984,1011,980427,980507
QZ0042974,1012,980427,980507
QZ0042449,1013,980427,980507
QZ0042458,1014,980428,980507
QZ0043276,1015,980422,980507
QZ0042856,1016,980422,980507
QZ0043280,1017,980422,980507
QZ0043279,1018,980422,980507
QZ0042840,1019,980422,980507
QZ0043277,1020,980422,980507
QZ0043278,1021,980422,980507
QZ0042482,1022,980422,980507
QZ0042900,1023,980422,980507
QZ0042481,1024,980422,980507
QZ0043255,1025,980422,980507
QZ0042558,1026,980422,980507
QZ0042955,1027,980422,980507
QZ0043268,1028,980422,980507
QZ0043264,1029,980422,980507
QZ0043265,1030,980422,980507
QZ0043263,1031,980422,980507
QZ0042823,1032,980422,980507
QZ0042825,1033,980422,980507
QZ0043267,1034,980422,980507
QZ0043266,1035,980422,980507
QZ0043260,1036,980422,980507
QZ0043262,1037,980422,980507
QZ0042826,1038,980422,980507
QZ0042828,1039,980422,980507
QZ0043261,1040,980422,980507
QZ0042835,1041,980422,980507
QZ0042824,1042,980422,980507
QZ0042820,1043,980422,980507
QZ0042821,1044,980422,980507
QZ0042827,1045,980422,980507
QZ0042817,1046,980422,980507
QZ0042818,1047,980422,980507
QZ0043270,1048,980422,980507
QZ0043273,1049,980422,980507
QZ0043271,1050,980422,980507
QZ0042901,1051,980422,980507
QZ0042930,1052,980422,980507
QZ0043257,1053,980422,980507
QZ0042935,1054,980422,980507
QZ0042892,1055,980422,980507
QZ0042893,1056,980422,980507
QZ0042895,1057,980422,980507
QZ0042894,1058,980422,980507
QZ0042549,1059,980422,980507
QZ0042552,1060,980422,980507
QZ0042911,1061,980422,980507
QZ0042501,1062,980422,980507
QZ0042551,1063,980422,980507
QZ0042544,1064,980422,980507
QZ0042548,1065,980422,980507
QZ0043234,1066,980422,980507
QZ0042790,1067,980422,980507
QZ0042789,1068,980422,980507
QZ0042772,1069,980422,980507
QZ0043235,1070,980422,980507
QZ0042780,1071,980422,980507
QZ0043251,1072,980422,980507
QZ0042803,1073,980422,980507
QZ0043252,1074,980422,980507
QZ0043230,1075,980422,980507
QZ0043220,1076,980422,980507
QZ0043225,1077,980422,980507
QZ0043222,1078,980422,980507
QZ0043246,1079,980422,980507
QZ0042777,1080,980422,980507
QZ0042779,1081,980422,980507
QZ0043218,1082,980422,980507
QZ0043219,1083,980422,980507
QZ0043217,1084,980422,980507
QZ0042778,1085,980422,980507
QZ0042784,1086,980422,980507
QZ0043221,1087,980422,980507
QZ0043224,1088,980422,980507
QZ0043247,1089,980422,980507
QZ0043248,1090,980422,980507
QZ0043250,1091,980422,980507
QZ0042802,1092,980422,980507
QZ0043249,1093,980422,980507
QZ0042776,1094,980422,980507
QZ0042775,1095,980422,980507
QZ0043223,1096,980422,980507
QZ0042799,1097,980422,980507
QZ0043227,1098,980422,980507
QZ0042773,1099,980422,980507
QZ0042509,1100,980422,980507
QZ0042514,1102,980422,980507
QZ0042510,1103,980422,980507
QZ0042511,1104,980422,980507
QZ0042512,1105,980422,980507
QZ0043040,1106,980422,980507
QZ0042613,1107,980422,980507
QZ0042609,1108,980422,980507
QZ0043039,1109,980422,980507
QZ0042979,1110,980422,980507
QZ0042978,1111,980422,980507
QZ0042575,1112,980422,980507
QZ0042980,1113,980422,980507
QZ0042573,1114,980422,980507
QZ0042560,1115,980422,980507
QZ0043041,1116,980422,980507
QZ0043046,1117,980422,980507
QZ0042606,1118,980422,980507
QZ0042607,1119,980422,980507
QZ0042608,1120,980422,980507
QZ0042988,1121,980422,980507
QZ0042976,1122,980422,980507
QZ0042562,1123,980422,980507
QZ0042616,1124,980422,980507
QZ0043061,1125,980422,980507
QZ0043051,1126,980422,980507
QZ0043054,1127,980422,980507
QZ0043057,1128,980422,980507
QZ0043047,1129,980422,980507
QZ0042617,1130,980422,980507
QZ0042577,1131,980422,980507
QZ0042570,1132,980422,980507
QZ0042987,1133,980422,980507
QZ0043064,1134,980422,980507
QZ0042626,1135,980422,980507
QZ0042625,1136,980422,980507
QZ0042619,1137,980422,980507
QZ0042631,1138,980422,980507
QZ0043052,1139,980422,980507
QZ0042966,1140,980422,980507
QZ0042981,1141,980422,980507
QZ0042559,1143,980422,980507
QZ0042968,1142,980422,980507
QZ0042962,1284,980422,980507
QZ0042982,1285,980422,980507
QZ0042561,1286,980422,980507
QZ0042983,1287,980422,980507
QZ0043050,1288,980422,980507
QZ0042636,1289,980422,980507
QZ0043055,1290,980422,980507
QZ0043060,1291,980422,980507
QZ0042620,1292,980422,980507
QZ0043063,1293,980422,980507
QZ0042637,1294,980422,980507
QZ0042960,1144,980422,980507
QZ0042961,1145,980422,980507
QZ0042985,1146,980422,980507
QZ0042973,1147,980422,980507
QZ0043282,1148,980422,980507
QZ0042475,1149,980422,980507
QZ0042474,1150,980422,980507
QZ0042889,1151,980422,980507
QZ0042890,1152,980422,980507
QZ0042891,1153,980422,980507
QZ0042499,1154,980422,980507
QZ0042500,1155,980422,980507
QZ0042467,1156,980422,980507
QZ0042468,1157,980422,980507
QZ0042938,1158,980422,980507
QZ0042531,1159,980422,980507
QZ0042534,1160,980422,980507
QZ0042532,1161,980422,980507
QZ0042540,1162,980422,980507
QZ0042945,1163,980422,980507
QZ0042543,1164,980422,980507
QZ0042947,1165,980422,980507
QZ0042537,1166,980422,980507
QZ0043331,1167,980422,980507
QZ0042869,1168,980422,980507
QZ0043294,1169,980422,980507
QZ0043314,1170,980422,980507
QZ0043304,1171,980422,980507
QZ0042881,1172,980422,980507
QZ0043302,1173,980422,980507
QZ0043298,1174,980422,980507
QZ0042874,1175,980422,980507
QZ0042875,1176,980422,980507
QZ0042496,1177,980422,980507
QZ0042493,1178,980422,980507
QZ0043071,1179,980422,980507
QZ0043070,1180,980422,980507
QZ0043130,1181,980422,980507
QZ0042650,1182,980422,980507
QZ0042652,1183,980422,980507
QZ0042651,1184,980422,980507
QZ0043086,1185,980422,980507
QZ0042661,1186,980422,980507
QZ0043085,1187,980422,980507
QZ0042662,1188,980422,980507
QZ0042707,1189,980422,980507
QZ0043197,1190,980422,980507
QZ0043136,1191,980422,980507
QZ0042708,1192,980422,980507
QZ0043138,1193,980422,980507
QZ0043069,1194,980422,980507
QZ0042641,1195,980422,980507
QZ0042744,1196,980422,980507
QZ0042746,1197,980422,980507
QZ0043182,1198,980422,980507
QZ0043162,1199,980422,980507
QZ0043184,1200,980422,980507
QZ0043183,1201,980422,980507
QZ0042737,1202,980422,980507
QZ0042738,1203,980422,980507
QZ0043163,1204,980422,980507
QZ0043186,1205,980422,980507
QZ0043066,1206,980422,980507
QZ0042654,1207,980422,980507
QZ0043190,1208,980422,980507
QZ0042647,1209,980422,980507
QZ0042655,1210,980422,980507
QZ0043178,1211,980422,980507
QZ0043185,1212,980422,980507
QZ0043175,1213,980422,980507
QZ0042748,1214,980422,980507
QZ0043129,1215,980422,980507
QZ0043128,1216,980422,980507
QZ0043127,1217,980422,980507
QZ0043179,1218,980422,980507
QZ0042764,1219,980422,980507
QZ0043212,1220,980422,980507
QZ0043084,1221,980422,980507
QZ0042766,1222,980422,980507
QZ0043213,1223,980422,980507
QZ0043214,1224,980422,980507
QZ0043215,1225,980422,980507
QZ0043189,1226,980422,980507
QZ0043195,1227,980422,980507
QZ0043068,1228,980422,980507
QZ0043192,1229,980422,980507
QZ0042736,1230,980422,980507
QZ0042735,1231,980422,980507
QZ0043180,1232,980422,980507
QZ0042704,1233,980422,980507
QZ0042642,1234,980422,980507
QZ0042648,1235,980422,980507
QZ0042701,1236,980422,980507
QZ0043072,1237,980422,980507
QZ0043122,1238,980422,980507
QZ0043067,1239,980422,980507
QZ0042646,1240,980422,980507
QZ0042660,1241,980422,980507
QZ0043075,1242,980422,980507
QZ0043076,1243,980422,980507
QZ0043074,1244,980422,980507
QZ0042745,1245,980422,980507
QZ0042747,1246,980422,980507
QZ0042751,1247,980422,980507
QZ0042750,1248,980422,980507
QZ0042749,1249,980422,980507
QZ0043176,1250,980422,980507
QZ0042752,1251,980422,980507
QZ0042645,1252,980422,980507
QZ0042644,1253,980422,980507
QZ0043123,1254,980422,980507
QZ0043124,1255,980422,980507
QZ0042699,1256,980422,980507
QZ0042643,1257,980422,980507
QZ0042659,1258,980422,980507
QZ0043083,1259,980422,980507
QZ0043200,1260,980422,980507
QZ0043194,1261,980422,980507
QZ0042763,1262,980422,980507
QZ0042757,1263,980422,980507
QZ0042698,1264,980422,980507
QZ0043216,1269,980422,980507
QZ0042703,1265,980422,980507
QZ0042992,1308,980422,980507
QZ0042583,1309,980422,980507
QZ0042994,1310,980422,980507
QZ0043042,1311,980422,980507
QZ0043007,1312,980422,980507
QZ0043038,1313,980422,980507
QZ0042597,1314,980422,980507
QZ0043010,1315,980422,980507
QZ0043023,1316,980422,980507
QZ0043027,1317,980422,980507
QZ0043035,1318,980422,980507
QZ0042702,1266,980422,980507
QZ0042991,1283,980422,980507
QZ0042993,1307,980422,980507
QZ0043013,1331,980422,980507
QZ0043019,1332,980422,980507
QZ0043018,1333,980422,980507
QZ0043012,1334,980422,980507
QZ0043016,1335,980422,980507
QZ0043015,1336,980422,980507
QZ0043020,1337,980422,980507
QZ0042604,1338,980422,980507
QZ0043037,1339,980422,980507
QZ0042769,1267,980422,980507
QZ0043021,1340,980422,980507
QZ0043017,1341,980422,980507
QZ0042600,1342,980422,980507
QZ0042605,1343,980422,980507
QZ0043009,1344,980422,980507
QZ0042515,1345,980422,980507
QZ0042936,1346,980422,980507
QZ0042854,1347,980422,980507
QZ0042855,1348,980422,980507
QZ0042862,1349,980422,980507
QZ0042861,1350,980422,980507
QZ0042770,1268,980422,980507
QZ0042849,1351,980422,980507
QZ0043284,1352,980422,980507
QZ0043003,1353,980422,980507
QZ0042589,1354,980422,980507
QZ0042590,1355,980422,980507
QZ0042999,1356,980422,980507
QZ0043004,1357,980422,980507
QZ0043000,1358,980422,980507
QZ0042585,1359,980422,980507
QZ0043006,1360,980422,980507
QZ0042998,1361,980422,980507
QZ0042760,1270,980422,980507
QZ0043210,1271,980422,980507
QZ0043198,1272,980422,980507
QZ0043201,1273,980422,980507
QZ0043193,1274,980422,980507
QZ0043203,1275,980422,980507
QZ0043207,1276,980422,980507
QZ0043205,1277,980422,980507
QZ0043202,1278,980422,980507
QZ0043204,1279,980422,980507
QZ0043206,1280,980422,980507
QZ0043209,1281,980422,980507
QZ0042767,1282,980422,980507
QZ0042568,1295,980422,980507
QZ0042970,1296,980422,980507
QZ0042567,1297,980422,980507
QZ0042971,1298,980422,980507
QZ0042621,1299,980422,980507
QZ0043053,1300,980422,980507
QZ0042624,1301,980422,980507
QZ0042569,1302,980422,980507
QZ0042632,1303,980422,980507
QZ0043048,1304,980422,980507
QZ0043058,1305,980422,980507
QZ0042610,1306,980422,980507
QZ0043028,1319,980422,980507
QZ0043029,1320,980422,980507
QZ0043030,1321,980422,980507
QZ0043033,1322,980422,980507
QZ0043031,1323,980422,980507
QZ0043032,1324,980422,980507
QZ0043036,1325,980422,980507
QZ0043034,1326,980422,980507
QZ0043026,1327,980422,980507
QZ0043025,1328,980422,980507
QZ0043024,1329,980422,980507
QZ0043014,1330,980422,980507
QZ0042592,1362,980422,980507
QZ0042586,1363,980422,980507
QZ0043001,1364,980422,980507
QZ0042591,1365,980422,980507
QZ0042593,1366,980422,980507
QZ0042723,1367,980422,980507
QZ0043154,1368,980422,980507
QZ0043149,1369,980422,980507
QZ0043146,1370,980422,980507
QZ0043155,1371,980422,980507
QZ0043143,1372,980422,980507
QZ0042721,1373,980422,980507
QZ0042709,1374,980422,980507
QZ0043139,1375,980422,980507
QZ0043140,1376,980422,980507
QZ0042805,1377,980422,980507
QZ0042806,1378,980422,980507
QZ0042807,1379,980422,980507
QZ0042774,1380,980422,980507
QZ0042523,1381,980422,980507
QZ0042524,1382,980422,980507
QZ0043151,1383,980423,980507
QZ0042719,1384,980423,980507
QZ0042718,1385,980423,980507
QZ0042734,1386,980423,980507
QZ0043141,1387,980423,980507
QZ0043142,1388,980423,980507
QZ0042513,1389,980423,980507
QZ0042588,1390,980423,980507
QZ0042813,1391,980423,980507
QZ0042822,1392,980423,980507
QZ0042833,1393,980423,980507
QZ0042834,1394,980423,980507
QZ0042471,1395,980423,980507
QZ0042503,1396,980423,980507
QZ0043307,1397,980423,980507
QZ0042882,1398,980423,980507
QZ0042472,1399,980423,980507
QZ0043073,1412,980423,980507
QZ0043232,1413,980423,980507
QZ0042435,1414,980424,980507
QZ0043231,1415,980424,980507
QZ0042566,1416,980424,980507
QZ0042972,1417,980424,980507
QZ0041858,1418,980314,980507
QZ0041958,1419,980314,980507
QZ0041924,1420,980316,980507
QZ0042244,1421,980316,980507
QZ0042883,1400,980423,980507
QZ0043308,1401,980423,980507
QZ0042884,1402,980423,980507
QZ0043306,1403,980423,980507
QZ0043059,1404,980423,980507
QZ0042771,1405,980423,980507
QZ0043157,1406,980423,980507
QZ0042728,1407,980423,980507
QZ0042762,1408,980423,980507
QZ0043211,1409,980423,980507
QZ0042798,1410,980423,980507
QZ0042727,1411,980423,980507
QZ0042077,1422,980316,980507
QZ0041964,1423,980316,980507
QZ0042354,1424,980316,980507
QZ0041969,1425,980316,980507
QZ0041886,1426,980320,980507
QZ0041887,1427,980320,980507
QZ0042043,1428,980316,980507
QZ0041906,1429,980402,980507
QZ0042347,1430,980402,980507
QZ0042004,1431,980402,980507
QZ0042003,1432,980402,980507
QZ0042396,1433,980402,980507
QZ0041861,1434,980402,980507
QZ0041830,1435,980402,980507
QZ0042055,1436,980402,980507
QZ0042407,1437,980402,980507
QZ0041909,1438,980402,980507
QZ0042415,1439,980416,980507
QZ0042425,1440,980416,980507
QZ0042420,1441,980416,980507
QZ0042421,1442,980416,980507
QZ0042454,1443,980416,980507
QZ0042433,1444,980416,980507
QZ0042455,1445,980416,980507
QZ0042462,1446,980417,980507
QZ0042460,1447,980417,980507
QZ0042438,1448,980417,980507
QZ0042416,1449,980417,980507
QZ0042443,1450,980417,980507
QZ0042417,1451,980417,980507
QZ0042464,1452,980417,980507
QZ0042439,1453,980417,980507
QZ0042463,1454,980417,980507
